source_file,source_row_number,business_name,category,target_type,is_target_business,exclusion_reason,street,city,state,country_code,phone_raw,phone_e164,website,website_domain,email,google_maps_url,google_place_id,image_url,rating,reviews_count,lead_score,marketing_status,quality_notes
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,2,SHOEBER,Shoe repair shop,shoe_repair,true,,100 N La Cienega Blvd,Los Angeles,California,US,(310) 975-9001,+13109759001,http://shoeber.net/,shoeber.net,,https://www.google.com/maps/search/?api=1&query=SHOEBER&query_place_id=ChIJvZsgKU-5woARF14P3NTQJBE,ChIJvZsgKU-5woARF14P3NTQJBE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLLIdOkbQURAeWwG9jfpPOCXUO5AU7Gp9I87csvMXgO2qqDhhBakNx7Ngz92sexhxVfAQ_SSMT1HIVk0tUHSOXx_5L4hdQ3pmGcmRCPpfystEgNl6WQpccbr2gru1lpBZrpA0=w408-h544-k-no,4.6,64,100,new,duplicate_phone;duplicate_website
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,3,Farmers Market Shoe Repair,Shoe repair shop,shoe_repair,true,,6333 W 3rd St #712,Los Angeles,California,US,(323) 939-5622,+13239395622,https://farmersmarketla.com/merchants/wl-handmade,farmersmarketla.com,,https://www.google.com/maps/search/?api=1&query=Farmers%20Market%20Shoe%20Repair&query_place_id=ChIJ_9RBfTG5woARl1VoKQQv8d4,ChIJ_9RBfTG5woARl1VoKQQv8d4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpw0VIgPN3qXjvDqK-S-9jfD1PmXKw-xhja51MBRkaymoU-fud4w21coY0TJEt1TPlfuGravEaYpvs0DQy9GoMCvWwdNq-ReYJT3w9hfOi7FiL-Xq71RB-aNmv5nFNl4faHk-5=w408-h306-k-no,4.6,48,95,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,4,European Expert Shoe Repair,Shoe repair shop,shoe_repair,true,,4013 Beverly Blvd,Los Angeles,California,US,(323) 666-0670,+13236660670,,,,https://www.google.com/maps/search/?api=1&query=European%20Expert%20Shoe%20Repair&query_place_id=ChIJ7djqNF7HwoARbfNslY6me1w,ChIJ7djqNF7HwoARbfNslY6me1w,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgCCJQtP8b74wW6zRdY8snkpL7w33Y46lc0D5XXrMSuxGLPiy5dZblunbdGblXp8C2EsN8N9JLW65ZpFhgNRDUn8Zihnr-Nw4uuzd-IWp9RAjVZ8hpNW1niYMoYvs3Yh2Cm0w1=w408-h305-k-no,4.9,12,80,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,5,La Gondola Shoe Repair & Keys,Shoe repair shop,shoe_repair,true,,2929 Sunset Blvd,Los Angeles,California,US,(323) 661-0148,+13236610148,,,,https://www.google.com/maps/search/?api=1&query=La%20Gondola%20Shoe%20Repair%20%26%20Keys&query_place_id=ChIJB5G9Bz_HwoAR8al-WdFPRAg,ChIJB5G9Bz_HwoAR8al-WdFPRAg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEY_IfSWpmwEuThuin6rogUYsv685uA5eSyaclro3ZE1m_l9dKsg0YiuN6n7VJZF-lw5A0G1IJKVTBbkRwjybNpDOq_BLBmpxzbVf6C4LzTlQNtQ8fk1FdvSGQ2ctJU9eC_a9c6DFDGV8=w408-h544-k-no,4.3,53,80,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,6,Los Feliz Shoe Repair,Shoe repair shop,shoe_repair,true,,1755 Hillhurst Ave,Los Angeles,California,US,(323) 665-2429,+13236652429,,,,https://www.google.com/maps/search/?api=1&query=Los%20Feliz%20Shoe%20Repair&query_place_id=ChIJcZFvAbLAwoARy9dP5l2LtZU,ChIJcZFvAbLAwoARy9dP5l2LtZU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhoyha3xMeHHQYv8J4XnHyiYk3XcN_Pt0I3CggK3MsZDIW5iyMn88Yhe-MVd9WlCqH0_Oe9qLfjMx0QOIsy_7ySHQYycCc8ELYD5iSgeCuZ7usp2FFTCh2zSxYK0Q_Ul3EuSJ5=w408-h544-k-no,4.5,258,85,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,7,Village Cobbler Shoe Repair,Shoe repair shop,shoe_repair,true,,3201 S Hoover St #1865,Los Angeles,California,US,(213) 747-7611,+12137477611,,,,https://www.google.com/maps/search/?api=1&query=Village%20Cobbler%20Shoe%20Repair&query_place_id=ChIJB4EPs-XHwoARNrnEKtCsmGM,ChIJB4EPs-XHwoARNrnEKtCsmGM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIFaZIQeXIE8XkAx_JadI9myPc2Ocv683vaLf5189uoU83J018_ZLlzx8fLGUBQWu2XEGlIwDf8Q_PpjkGcT1LfvlDNswvGiNAQXeQtSl3dhtQLdlCcgeAlIdmyxPCNv0EXCg33DV6QNbL=w408-h544-k-no,4.7,89,85,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,8,Shoe Doctor,Shoe repair shop,shoe_repair,true,,439 S Western Ave,Los Angeles,California,US,(213) 505-3191,+12135053191,,,,https://www.google.com/maps/search/?api=1&query=Shoe%20Doctor&query_place_id=ChIJL_W42gK5woAR1VLkJ1inlpI,ChIJL_W42gK5woAR1VLkJ1inlpI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6vV0QbW2_cD8HGzGJPhUHovB6vWxV5P3VLSVdsrhI3CTG2u6NcSyhFpFeSQ6jXMFoKHZwrSFcQTQ4Hpn-Xykd1OPyvmq2JBYunDH_bwOHHthftF37-pLbPeiuBSYsKJk3xiOZ6upw_QE=w408-h544-k-no,4.8,65,85,new,duplicate_name
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,9,Angelo's Shoe Repair,Shoe repair shop,shoe_repair,true,,9850 National Blvd,Los Angeles,California,US,(310) 204-1555,+13102041555,,,,https://www.google.com/maps/search/?api=1&query=Angelo's%20Shoe%20Repair&query_place_id=ChIJq6Nz-tK7woARznnTe0vh8_4,ChIJq6Nz-tK7woARznnTe0vh8_4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH0FSMGXSjmq5Ph_VSlAHnX_8P1s_2hfOTkAPFWTZP1PXodTDfWBlfarR3j8Supu7hN9-HaRRrKJbe6JTGGvtrasv-vydqw9OuwuoX6q6LGyFLB1GppIXWm9OrTlJPio7TWnTb_tre6G8=w408-h544-k-no,4.3,61,80,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,10,F&G shoe repair,Shoe repair shop,shoe_repair,true,,1137 N Vermont Ave,Los Angeles,California,US,(747) 777-1939,+17477771939,,,,https://www.google.com/maps/search/?api=1&query=F%26G%20shoe%20repair&query_place_id=ChIJV5bDAvnHwoARtjBkeV-lGMA,ChIJV5bDAvnHwoARtjBkeV-lGMA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFx5SKQ_Ak9wl5rYyDJldfi9ZhFOTnVkaoDFKOnW0V854DWqMPp1BoU-zUROzW94qsGnGCY4HRSytP6e-tkt8DHaks-miICj3YJlPnyf4EB6ZWf4WEUeaiDqOru1aB7YNuHqNdQ=w408-h306-k-no,5.0,85,85,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,11,Fito's Shoe Repair,Shoe repair shop,shoe_repair,true,,2736 W Pico Blvd,Los Angeles,California,US,(323) 766-9041,+13237669041,http://fitosshoerepair.com/,fitosshoerepair.com,,https://www.google.com/maps/search/?api=1&query=Fito's%20Shoe%20Repair&query_place_id=ChIJe6O2cYfHwoARgafBHROg810,ChIJe6O2cYfHwoARgafBHROg810,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvcvL_E6mSBSicNnbaA1F6ju0uK9tZkS5oiJ8y3lj9kxNZvnaXufY-ICEiSgXLb-RqgDL-EXHP1Div4YU5h0_UNBAYuU2gLDS1UMfrUuzb2k48hM2R1kVS7SLuZDoWsE4w9AtM=w408-h306-k-no,4.2,45,90,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,12,Pasquale Shoe Repair,Shoe repair shop,shoe_repair,true,,5616 S San Vicente Blvd,Los Angeles,California,US,(323) 936-6883,+13239366883,http://pasqualeshoerepair.com/,pasqualeshoerepair.com,,https://www.google.com/maps/search/?api=1&query=Pasquale%20Shoe%20Repair&query_place_id=ChIJMZMRSRq5woARClphWbZUejs,ChIJMZMRSRq5woARClphWbZUejs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9c-pEsXIR_x7s5n6GyLmdCF0ibh2sMCR9YzjrpZxgRxkWSOseSeqFNJcLMIAJcczpXR2YOuQ6ejUTRkWdQxv7jWqIhknNKtwMSOD_MnW0F7ZmZVV7wAItMz-QmcwGwLCtbEA=w408-h243-k-no,4.6,123,100,new,duplicate_phone
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,13,Olympic Shoes Repair,Shoe repair shop,shoe_repair,true,,3053 W Olympic Blvd,Los Angeles,California,US,(213) 382-4435,+12133824435,,,,https://www.google.com/maps/search/?api=1&query=Olympic%20Shoes%20Repair&query_place_id=ChIJza1mxX-4woARE5UWLXE_Q3w,ChIJza1mxX-4woARE5UWLXE_Q3w,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG14CNqMkN3ujIBvs0ZqieAphkBMoT_qeNR4th3aHJ9wJyxfwX8GylzGZNkRZ3859p3UuwrtdHhK0TjthSn4DBjNnzNayo9k5BX-NVsQI8T9DYV_Gqis8BPU-fwB-gV1G8uaH0=w408-h306-k-no,4.6,64,85,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,14,Fast & Best Shoe Repair,Shoe repair shop,shoe_repair,true,,150 N Sweetzer Ave,Los Angeles,California,US,(323) 658-1452,+13236581452,http://www.fastandbest.com/,fastandbest.com,,https://www.google.com/maps/search/?api=1&query=Fast%20%26%20Best%20Shoe%20Repair&query_place_id=ChIJt8sEnEq5woAR93LPkgsH9iM,ChIJt8sEnEq5woAR93LPkgsH9iM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwTzpl413GBvbJ2IYJYse99rqgnhF0sJyplaqwirfJR708FFesWO7-q7As7poOrpbscdjPx81DMWMJiNIS6Z6WkYrD-Xu4vjafBhPsKnyvxQ2ZQxI4gsILA6XDeEGxgqrJtG2AXBJma7P4=w408-h507-k-no,4.8,65,100,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,15,Major Shoe Repair Shop,Shoe repair shop,shoe_repair,true,,1150 S Elm Dr,Los Angeles,California,US,(310) 277-8240,+13102778240,http://majorshoerepair.com/,majorshoerepair.com,,https://www.google.com/maps/search/?api=1&query=Major%20Shoe%20Repair%20Shop&query_place_id=ChIJzUx3ieG7woARLJcAB5c7xwI,ChIJzUx3ieG7woARLJcAB5c7xwI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEtg_NQUp2xC06r-ffxsZbY5hW_UqPn__GQbv6x8bwbjgamRcZKJqZMzLnBiVXkWlhlkP1V-wWcvVl7HTNNhXHjUCFlkwlnhGz0ytn2BJHsaVzRBoCw-7IE7L_--6kHk7_gC08=w408-h587-k-no,4.7,39,95,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,16,L'Artisan,Shoe repair shop,shoe_repair,true,,355 S Fairfax Ave,Los Angeles,California,US,(323) 653-1794,+13236531794,,,,https://www.google.com/maps/search/?api=1&query=L'Artisan&query_place_id=ChIJjy9v8jC5woART5NgNC67jpE,ChIJjy9v8jC5woART5NgNC67jpE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcJEqQomaKPKq3uJVOl_NeP_SwGuALjpWLNoFWavrFybddGPX7icfokYIt9rkIVPvUNoc2wib28x7vIuHAa0w3CwSLUyYKD82X130MNENQ34XOH8CNW4VPjcCktzUl32mLx1FhKA=w408-h572-k-no,4.6,18,80,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,17,Miracle Instant Shoe Repair,Shoe repair shop,shoe_repair,true,,100 La Cienega Blvd,Los Angeles,California,US,(310) 657-5010,+13106575010,https://www.shoeber.net/,shoeber.net,,https://www.google.com/maps/search/?api=1&query=Miracle%20Instant%20Shoe%20Repair&query_place_id=ChIJy7atnUy5woARB26NNQUqUHk,ChIJy7atnUy5woARB26NNQUqUHk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3QJ4FLONgPdZbD9QXHBtkmDYokw0miKom9Mh41175roqbJEjG0Mu9tolKulol0r-w568xjs4lhBxU5vSZzI2pEm7gxCmFCdErs_K4KbQEgg2_YGlFTLb28GNmUexYefUOJEnxFw=w408-h306-k-no,4.6,33,95,new,duplicate_name;duplicate_website
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,18,Eletea Shoe & Luggage Repair,Shoe repair shop,shoe_repair,true,,3068 W 7th St,Los Angeles,California,US,(213) 382-4427,+12133824427,,,,https://www.google.com/maps/search/?api=1&query=Eletea%20Shoe%20%26%20Luggage%20Repair&query_place_id=ChIJbW1gb3nHwoARr_iAVTYvTtY,ChIJbW1gb3nHwoARr_iAVTYvTtY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHU1U8ckaq4sTZ-nA8sTKk39zzrpO7dw3uDfVtKRV4WCjan1meGT-lZoRBku9eFWT27z-mQX8xvNA8nJFSrkSId1wnMPKA-bqFaNEm0tST45fO5QCwaahIxDaWxZh1EMoYZjF6aDfRcxgQG=w426-h240-k-no,4.6,59,85,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,19,Shoe Wiz instant shoe repair,Shoe repair shop,shoe_repair,true,,617 S Grand Ave,Los Angeles,California,US,(213) 688-9699,+12136889699,,,,https://www.google.com/maps/search/?api=1&query=Shoe%20Wiz%20instant%20shoe%20repair&query_place_id=ChIJ2cCnwIjHwoARF6UT6FexjNc,ChIJ2cCnwIjHwoARF6UT6FexjNc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7X5CPmtyJHXhzb6u0OmqGABNq72O1a12a0pJAnhYDuTo7ENkAS3mCoCguCdRd0ZfNBfSwZk64K4p47gaJQrHsBmUdkfiEfPQx5iQ2WhWjPUCr8qfO7wIP1YmqOBWK8rdQ8gwwuuTfPi89=w408-h383-k-no,4.9,13,80,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,20,Bedford Luggage & Shoe Repair,Shoe repair shop,shoe_repair,true,,11052 Santa Monica Blvd #100,Los Angeles,California,US,(310) 481-1416,+13104811416,http://bedfordshoerepair.com/,bedfordshoerepair.com,,https://www.google.com/maps/search/?api=1&query=Bedford%20Luggage%20%26%20Shoe%20Repair&query_place_id=ChIJqSq3n3e7woARrKtvt_p4Aq0,ChIJqSq3n3e7woARrKtvt_p4Aq0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0xCPDKhaUMgP82itUqououTKu4-HbwImIyONoPdU9q9hngW8i6JtpiiDhxlsIhHqgIARyXY9xlVdjdewV74CyDqk-vcASs5EaI2Ec9b31CIUQZTuYwhtSYzTpLKLK4OcnXRql=w408-h544-k-no,4.7,101,100,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,21,Walter's Shoe Shine,Shoe shining service,shoe_related,true,,10854 Santa Monica Blvd,Los Angeles,California,US,(310) 857-0469,+13108570469,,,,https://www.google.com/maps/search/?api=1&query=Walter's%20Shoe%20Shine&query_place_id=ChIJtcO6fEe7woARGqLl83_JUFo,ChIJtcO6fEe7woARGqLl83_JUFo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzN68Z3Guljo28z5erqpqsqhT5nry2uOEOqlXqab7Ox9Rnkr4kBI_wiof_cQJ8VmmLM1VyazbVJLWhyKoq2Du_A2AL-DZHg0KfVzXISXCaLEmDywTs02T3WCMP0v7vdhaKj0488w=w408-h544-k-no,5.0,573,70,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,22,Escobar Shoe Service,Shoe repair shop,shoe_repair,true,,8250 W 3rd St #103,Los Angeles,California,US,(323) 655-6825,+13236556825,http://www.escobarshoeservice.com/,escobarshoeservice.com,,https://www.google.com/maps/search/?api=1&query=Escobar%20Shoe%20Service&query_place_id=ChIJy51mAEq5woARswjhVp2DPWw,ChIJy51mAEq5woARswjhVp2DPWw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMsLuHhqTrtxEuPXFN6M2_XQelxzA4OSCCqPr-TQxgowXueVfuAqM8scjs1SvV6n4iPDTCFYQROPL9pA2DNa0Qt1voEWgK1ViUkzjjqB4M5Syqc-dZGOB6hDfsaHbvFsXyIdWphx9qBW4p=w408-h544-k-no,4.5,24,95,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,23,Tony's Shoe Shine & Repair,Shoe repair shop,shoe_repair,true,,2031 W Jefferson Blvd,Los Angeles,California,US,(323) 877-8939,+13238778939,,,,https://www.google.com/maps/search/?api=1&query=Tony's%20Shoe%20Shine%20%26%20Repair&query_place_id=ChIJy0bxkhO4woARrKz2oorRVQQ,ChIJy0bxkhO4woARrKz2oorRVQQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-hIpq3YjpvyRZ8rmCtuLk3QH3Hue56DOZDKNvee23SKSUdH_xZ6So9SIhZiDX1nPG494ocOAoW0QZn-xFr3z4b4g7iHq-J5wmNrPFOyqiOvcJ2I7tKiLrpBii65hDojfjA1pM=w408-h396-k-no,4.0,20,75,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,24,Shoe Lab Pavillions,Shoe repair shop,shoe_repair,true,,10639 W Pico Blvd,Los Angeles,California,US,(310) 474-5656,+13104745656,,,,https://www.google.com/maps/search/?api=1&query=Shoe%20Lab%20Pavillions&query_place_id=ChIJRxf-8r27woARVUCKsUF6pYk,ChIJRxf-8r27woARVUCKsUF6pYk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwLRWkRDT-JmWdg798DkDPeNPdm4bGLWbanGNS6ugmGrUCS5_SZGiESW8rns9LT7ERzIC0CvRRR17oWNANjcn3FJlxChFpSSEXepU3dUxkVXxIicUdcovHvpciuygcgUwI7fc=w408-h544-k-no,4.0,30,75,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,25,Abe's Expert Shoe Repairs,Dry cleaner,shoe_repair,true,,6505 Sunset Blvd,Los Angeles,California,US,(323) 461-6687,+13234616687,http://bubblescleaners.com/,bubblescleaners.com,,https://www.google.com/maps/search/?api=1&query=Abe's%20Expert%20Shoe%20Repairs&query_place_id=ChIJobxuYzq_woARYoIK-MK4j0Q,ChIJobxuYzq_woARYoIK-MK4j0Q,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY4VEbDVwrYfJO_wTbwDO9XBUOBhnBftZ_N3iadlQIiTc0oQTDWfYErGaTpe0fHodQ2owIAxShpoq4oGtA_N6G7yMLhkBbjDp2tbUYd8mDnxga93DqVk0otdzc6dfbTzomH1vG=w408-h544-k-no,4.7,73,100,new,duplicate_phone;duplicate_website
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,26,Goods & Services,Shoe repair shop,shoe_repair,true,,837 Traction Ave #309,Los Angeles,California,US,(213) 563-3230,+12135633230,https://www.shopgoodsandservices.com/,shopgoodsandservices.com,,https://www.google.com/maps/search/?api=1&query=Goods%20%26%20Services&query_place_id=ChIJTQXL1XDHwoARyKvz4NOr2lg,ChIJTQXL1XDHwoARyKvz4NOr2lg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCN5Da1FsaZKkdHsrpFOFIUYn64Vg0Ip88CAPaOL0u8yiFaUK_mnQAjgwLEDdIYjdq-fX_8pR-xALJpqRXr4Gp_LWMqMFak8iX_0ublC-h5atOtShbeyZZWisC9Y120NZU09PBCA=w408-h408-k-no,5.0,14,95,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,27,Lee's Shoe Repair,Shoe repair shop,shoe_repair,true,,3860 Crenshaw Blvd #201,Los Angeles,California,US,,,,,,https://www.google.com/maps/search/?api=1&query=Lee's%20Shoe%20Repair&query_place_id=ChIJq98ioDq4woARx0GUHzziKwI,ChIJq98ioDq4woARx0GUHzziKwI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cfuCyTFI0OwfH4prJrpuyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.7256&pitch=0&thumbfov=100,5.0,1,55,new,missing_phone
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,28,Armando Shoes and Repair,Shoe repair shop,shoe_repair,true,,1457 Westwood Blvd,Los Angeles,California,US,(310) 477-7978,+13104777978,,,,https://www.google.com/maps/search/?api=1&query=Armando%20Shoes%20and%20Repair&query_place_id=ChIJE1-Oyni7woARbiM8A3YvAhA,ChIJE1-Oyni7woARbiM8A3YvAhA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvM6Z5IRBtZyg5RWC1bjm79nFcs3Z0D5ygXIaJdesG6NZ5OP-yBCWzb6SmbzWc0rk4MQsmIutg2tsg5x4eInyn5zBATEiCOa-pNM67bou5D3QACEdp8bU2LVni9p4z-Y06PiXk=w408-h306-k-no,4.8,199,85,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,29,The Best Instant Shoe Repair,Shoe repair shop,shoe_repair,true,,756 S Vermont Ave,Los Angeles,California,US,(702) 273-4520,+17022734520,,,,https://www.google.com/maps/search/?api=1&query=The%20Best%20Instant%20Shoe%20Repair&query_place_id=ChIJKwbMEWzHwoARKpfacKGJl-Q,ChIJKwbMEWzHwoARKpfacKGJl-Q,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmXuNexo963tNP4RCz0IXL0j_iSo37ezIXJi9Fa6FvXaRHT6sP3XiJxOyGDnfvYr9eT1f4FldZkYb9kCqKw5xh8DTnenPrGhYK3hBBz74BKrhoClVGpmDqJjrBzXUF_t2OG_UpdfNilDwW=w408-h544-k-no,4.3,12,75,new,
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,30,Multyservices / Shoe Repair,Shoe repair shop,shoe_repair,true,,1303 Cypress Ave,Los Angeles,California,US,(818) 253-4705,+18182534705,,,,https://www.google.com/maps/search/?api=1&query=Multyservices%20%2F%20Shoe%20Repair&query_place_id=ChIJZZU6CB_HwoAR8WHMh2P8Hmo,ChIJZZU6CB_HwoAR8WHMh2P8Hmo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvnfM3s5UJ5qdSqT1KI5_G5rA6U-W0kblImYODsCzMZA10hrAcN_O2YEKEehIM9eZ7RNLDee_7O3fAfu6xVkrt-KeV0aNmdDt7OumYEpRe5_VnRzao9auWAxYzl9D0ChQoVy4=w408-h396-k-no,4.9,24,80,new,
