source_file,source_row_number,business_name,category,target_type,is_target_business,exclusion_reason,street,city,state,country_code,phone_raw,phone_e164,website,website_domain,email,google_maps_url,google_place_id,image_url,rating,reviews_count,lead_score,marketing_status,quality_notes
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,2,SHOEBER,Shoe repair shop,shoe_repair,true,,100 N La Cienega Blvd,Los Angeles,California,US,(310) 975-9001,+13109759001,http://shoeber.net/,shoeber.net,,https://www.google.com/maps/search/?api=1&query=SHOEBER&query_place_id=ChIJvZsgKU-5woARF14P3NTQJBE,ChIJvZsgKU-5woARF14P3NTQJBE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLLIdOkbQURAeWwG9jfpPOCXUO5AU7Gp9I87csvMXgO2qqDhhBakNx7Ngz92sexhxVfAQ_SSMT1HIVk0tUHSOXx_5L4hdQ3pmGcmRCPpfystEgNl6WQpccbr2gru1lpBZrpA0=w408-h544-k-no,4.6,64,100,new,duplicate_phone;duplicate_website
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,8,Shoe Doctor,Shoe repair shop,shoe_repair,true,,439 S Western Ave,Los Angeles,California,US,(213) 505-3191,+12135053191,,,,https://www.google.com/maps/search/?api=1&query=Shoe%20Doctor&query_place_id=ChIJL_W42gK5woAR1VLkJ1inlpI,ChIJL_W42gK5woAR1VLkJ1inlpI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6vV0QbW2_cD8HGzGJPhUHovB6vWxV5P3VLSVdsrhI3CTG2u6NcSyhFpFeSQ6jXMFoKHZwrSFcQTQ4Hpn-Xykd1OPyvmq2JBYunDH_bwOHHthftF37-pLbPeiuBSYsKJk3xiOZ6upw_QE=w408-h544-k-no,4.8,65,85,new,duplicate_name
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,12,Pasquale Shoe Repair,Shoe repair shop,shoe_repair,true,,5616 S San Vicente Blvd,Los Angeles,California,US,(323) 936-6883,+13239366883,http://pasqualeshoerepair.com/,pasqualeshoerepair.com,,https://www.google.com/maps/search/?api=1&query=Pasquale%20Shoe%20Repair&query_place_id=ChIJMZMRSRq5woARClphWbZUejs,ChIJMZMRSRq5woARClphWbZUejs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9c-pEsXIR_x7s5n6GyLmdCF0ibh2sMCR9YzjrpZxgRxkWSOseSeqFNJcLMIAJcczpXR2YOuQ6ejUTRkWdQxv7jWqIhknNKtwMSOD_MnW0F7ZmZVV7wAItMz-QmcwGwLCtbEA=w408-h243-k-no,4.6,123,100,new,duplicate_phone
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,17,Miracle Instant Shoe Repair,Shoe repair shop,shoe_repair,true,,100 La Cienega Blvd,Los Angeles,California,US,(310) 657-5010,+13106575010,https://www.shoeber.net/,shoeber.net,,https://www.google.com/maps/search/?api=1&query=Miracle%20Instant%20Shoe%20Repair&query_place_id=ChIJy7atnUy5woARB26NNQUqUHk,ChIJy7atnUy5woARB26NNQUqUHk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3QJ4FLONgPdZbD9QXHBtkmDYokw0miKom9Mh41175roqbJEjG0Mu9tolKulol0r-w568xjs4lhBxU5vSZzI2pEm7gxCmFCdErs_K4KbQEgg2_YGlFTLb28GNmUexYefUOJEnxFw=w408-h306-k-no,4.6,33,95,new,duplicate_name;duplicate_website
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,25,Abe's Expert Shoe Repairs,Dry cleaner,shoe_repair,true,,6505 Sunset Blvd,Los Angeles,California,US,(323) 461-6687,+13234616687,http://bubblescleaners.com/,bubblescleaners.com,,https://www.google.com/maps/search/?api=1&query=Abe's%20Expert%20Shoe%20Repairs&query_place_id=ChIJobxuYzq_woARYoIK-MK4j0Q,ChIJobxuYzq_woARYoIK-MK4j0Q,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY4VEbDVwrYfJO_wTbwDO9XBUOBhnBftZ_N3iadlQIiTc0oQTDWfYErGaTpe0fHodQ2owIAxShpoq4oGtA_N6G7yMLhkBbjDp2tbUYd8mDnxga93DqVk0otdzc6dfbTzomH1vG=w408-h544-k-no,4.7,73,100,new,duplicate_phone;duplicate_website
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,27,Lee's Shoe Repair,Shoe repair shop,shoe_repair,true,,3860 Crenshaw Blvd #201,Los Angeles,California,US,,,,,,https://www.google.com/maps/search/?api=1&query=Lee's%20Shoe%20Repair&query_place_id=ChIJq98ioDq4woARx0GUHzziKwI,ChIJq98ioDq4woARx0GUHzziKwI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cfuCyTFI0OwfH4prJrpuyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.7256&pitch=0&thumbfov=100,5.0,1,55,new,missing_phone
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,31,Shoe Doctor,Shoe repair shop,shoe_repair,true,,4872 Fountain Ave,Los Angeles,California,US,(323) 841-0577,+13238410577,,,,https://www.google.com/maps/search/?api=1&query=Shoe%20Doctor&query_place_id=ChIJUe1iB7_HwoARrWN2XLkxMd8,ChIJUe1iB7_HwoARrWN2XLkxMd8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFa7wKmcAkjkjGQN5tSQ-UKqQLYELxqFddfFF022k13aCRP8J6TKiLHmySRj0-gEkU0AMc26JeDl2izvBcnOr0xg7PNLAm-YWIJ3iEJiIuNyflENPnsbc7A9sgsh-P4JLtE5eDK=w408-h544-k-no,4.6,9,75,new,duplicate_name
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,33,Lee's Shoe Repair - Key & Lock Service,Repair service,shoe_repair,true,,3607 W 6th St,Los Angeles,California,US,,,,,,https://www.google.com/maps/search/?api=1&query=Lee's%20Shoe%20Repair%20-%20Key%20%26%20Lock%20Service&query_place_id=ChIJ98sQtIK4woARfk_0NVTmiIo,ChIJ98sQtIK4woARfk_0NVTmiIo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCnDyEPW6gPRDAFJKWdSxXr9CjloKBanSpMtBDSmm3pHIRNEGQaUPkGNpZufUEGmFMRzYFrY8VDWqgG3ggN54mYV6Ov0iUOEKNTuykx9X6QROwvLMtcZPLl41UewSdBKcH2X7a=w408-h883-k-no,4.7,10,60,new,missing_phone
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,41,Shoe Lab,Shoe repair shop,shoe_repair,true,,10250 Santa Monica Blvd,Los Angeles,California,US,(310) 772-0013,+13107720013,http://lashoelab.com/,lashoelab.com,,https://www.google.com/maps/search/?api=1&query=Shoe%20Lab&query_place_id=ChIJX80UiYu7woARoEk6t5nipFc,ChIJX80UiYu7woARoEk6t5nipFc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkKMcQeHpQ2W5MR7w4mTmYtAIK1qspdMHjkPM6UWNmf_KUR8oH9jrBPXVXkk9q14K5otG4hAmosEDafDynkW2w04pYgMGfirtxohdoinf7sp7FcEnNBYNmv9PjL9bpYBbyBkQvEw=w408-h306-k-no,3.9,35,85,new,duplicate_name
/Users/chiwang/Downloads/dataset_google-maps-extractor_2026-06-13_03-19-44-096.csv,45,Role Club,Boot store,shoe_related,true,,2307 Maple Ave,Los Angeles,California,US,,,https://www.roleclub.com/,roleclub.com,,https://www.google.com/maps/search/?api=1&query=Role%20Club&query_place_id=ChIJbS-KYNfHwoARJDDUIm_qbUA,ChIJbS-KYNfHwoARJDDUIm_qbUA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP8PLdmgy6acbyt6H08x46ork5O1-fY8oXBMGvzMAMWqag4nBhDEtgAjr3nLyFtSg6mREJPXRHZKIMTjo8HRuKsfDtGkBixx2T5VekCX01IcBWHt0bWWKw06pVqjqgte3io6TT_r-QX-UJ=w408-h408-k-no,4.3,29,55,new,missing_phone
